time,percentile_5,percentile_95,vartype,scenario,asset_type,varname,sitename,value
2030-12-31,-0.0073972602739726,-0.0614246575342465,Power,ssp585,Wind,Days above 40ºC % change,San_Gabriel,-0.0073972602739726
2031-12-31,-0.0046575342465753,-0.0400547945205479,Power,ssp585,Wind,Days above 40ºC % change,San_Gabriel,-0.0046575342465753
2032-12-31,-0.001917808219178,-0.0242739726027397,Power,ssp585,Wind,Days above 40ºC % change,San_Gabriel,-0.001917808219178
2033-12-31,-0.0030136986301369,-0.0290958904109588,Power,ssp585,Wind,Days above 40ºC % change,San_Gabriel,-0.0030136986301369
2034-12-31,-0.0046575342465753,-0.041917808219178,Power,ssp585,Wind,Days above 40ºC % change,San_Gabriel,-0.0046575342465753
2035-12-31,-0.0035616438356164,-0.0315068493150684,Power,ssp585,Wind,Days above 40ºC % change,San_Gabriel,-0.0035616438356164
2036-12-31,-0.0063013698630137,-0.0454246575342465,Power,ssp585,Wind,Days above 40ºC % change,San_Gabriel,-0.0063013698630137
2037-12-31,-0.0084931506849315,-0.0587945205479451,Power,ssp585,Wind,Days above 40ºC % change,San_Gabriel,-0.0084931506849315
2038-12-31,-0.0084931506849315,-0.056931506849315,Power,ssp585,Wind,Days above 40ºC % change,San_Gabriel,-0.0084931506849315
2039-12-31,-0.0090410958904109,-0.0593424657534246,Power,ssp585,Wind,Days above 40ºC % change,San_Gabriel,-0.0090410958904109
2040-12-31,-0.0112328767123287,-0.0745753424657533,Power,ssp585,Wind,Days above 40ºC % change,San_Gabriel,-0.0112328767123287
2041-12-31,-0.0084931506849315,-0.0606575342465753,Power,ssp585,Wind,Days above 40ºC % change,San_Gabriel,-0.0084931506849315
2042-12-31,-0.0084931506849315,-0.0606575342465753,Power,ssp585,Wind,Days above 40ºC % change,San_Gabriel,-0.0084931506849315
2043-12-31,-0.0068493150684931,-0.0496986301369862,Power,ssp585,Wind,Days above 40ºC % change,San_Gabriel,-0.0068493150684931
2044-12-31,-0.0068493150684931,-0.0534246575342465,Power,ssp585,Wind,Days above 40ºC % change,San_Gabriel,-0.0068493150684931
2045-12-31,-0.0063013698630137,-0.0491506849315068,Power,ssp585,Wind,Days above 40ºC % change,San_Gabriel,-0.0063013698630137
2046-12-31,-0.0101369863013698,-0.0623013698630136,Power,ssp585,Wind,Days above 40ºC % change,San_Gabriel,-0.0101369863013698
2047-12-31,-0.0117808219178082,-0.0713972602739726,Power,ssp585,Wind,Days above 40ºC % change,San_Gabriel,-0.0117808219178082
2048-12-31,-0.0167123287671232,-0.094958904109589,Power,ssp585,Wind,Days above 40ºC % change,San_Gabriel,-0.0167123287671232
2049-12-31,-0.0150684931506849,-0.0839999999999999,Power,ssp585,Wind,Days above 40ºC % change,San_Gabriel,-0.0150684931506849
2050-12-31,-0.0178082191780821,-0.0997808219178082,Power,ssp585,Wind,Days above 40ºC % change,San_Gabriel,-0.0178082191780821
2051-12-31,-0.0205479452054794,-0.1230136986301369,Power,ssp585,Wind,Days above 40ºC % change,San_Gabriel,-0.0205479452054794
2052-12-31,-0.018904109589041,-0.1120547945205478,Power,ssp585,Wind,Days above 40ºC % change,San_Gabriel,-0.018904109589041
2053-12-31,-0.0161643835616438,-0.0999999999999999,Power,ssp585,Wind,Days above 40ºC % change,San_Gabriel,-0.0161643835616438
2054-12-31,-0.0183561643835616,-0.1040547945205478,Power,ssp585,Wind,Days above 40ºC % change,San_Gabriel,-0.0183561643835616
2055-12-31,-0.02,-0.1001095890410957,Power,ssp585,Wind,Days above 40ºC % change,San_Gabriel,-0.02
2056-12-31,-0.0194520547945205,-0.1014246575342465,Power,ssp585,Wind,Days above 40ºC % change,San_Gabriel,-0.0194520547945205
2057-12-31,-0.0227397260273972,-0.115890410958904,Power,ssp585,Wind,Days above 40ºC % change,San_Gabriel,-0.0227397260273972
2058-12-31,-0.0254794520547945,-0.1260821917808219,Power,ssp585,Wind,Days above 40ºC % change,San_Gabriel,-0.0254794520547945
2059-12-31,-0.0265753424657534,-0.1383561643835616,Power,ssp585,Wind,Days above 40ºC % change,San_Gabriel,-0.0265753424657534
2060-12-31,-0.0293150684931506,-0.1615890410958904,Power,ssp585,Wind,Days above 40ºC % change,San_Gabriel,-0.0293150684931506
2061-12-31,-0.0276712328767123,-0.1394520547945205,Power,ssp585,Wind,Days above 40ºC % change,San_Gabriel,-0.0276712328767123
2062-12-31,-0.0298630136986301,-0.1546849315068493,Power,ssp585,Wind,Days above 40ºC % change,San_Gabriel,-0.0298630136986301
2063-12-31,-0.0320547945205479,-0.1680547945205479,Power,ssp585,Wind,Days above 40ºC % change,San_Gabriel,-0.0320547945205479
2064-12-31,-0.0304109589041096,-0.1533698630136986,Power,ssp585,Wind,Days above 40ºC % change,San_Gabriel,-0.0304109589041096
2065-12-31,-0.024931506849315,-0.1255342465753424,Power,ssp585,Wind,Days above 40ºC % change,San_Gabriel,-0.024931506849315
2066-12-31,-0.024931506849315,-0.1311232876712328,Power,ssp585,Wind,Days above 40ºC % change,San_Gabriel,-0.024931506849315
2067-12-31,-0.0243835616438356,-0.1268493150684931,Power,ssp585,Wind,Days above 40ºC % change,San_Gabriel,-0.0243835616438356
2068-12-31,-0.0205479452054794,-0.1118356164383561,Power,ssp585,Wind,Days above 40ºC % change,San_Gabriel,-0.0205479452054794
2069-12-31,-0.0178082191780822,-0.1295890410958904,Power,ssp585,Wind,Days above 40ºC % change,San_Gabriel,-0.0271232876712328
2070-12-31,-0.0227397260273972,-0.1512876712328767,Power,ssp585,Wind,Days above 40ºC % change,San_Gabriel,-0.0320547945205479
2071-12-31,-0.0265753424657534,-0.1663013698630137,Power,ssp585,Wind,Days above 40ºC % change,San_Gabriel,-0.0358904109589041
2072-12-31,-0.0183561643835616,-0.1487671232876712,Power,ssp585,Wind,Days above 40ºC % change,San_Gabriel,-0.036986301369863
2073-12-31,-0.0221917808219178,-0.1656438356164383,Power,ssp585,Wind,Days above 40ºC % change,San_Gabriel,-0.0408219178082192
2074-12-31,-0.0331506849315068,-0.1877808219178081,Power,ssp585,Wind,Days above 40ºC % change,San_Gabriel,-0.0424657534246575
2075-12-31,-0.0386301369863013,-0.2100273972602739,Power,ssp585,Wind,Days above 40ºC % change,San_Gabriel,-0.047945205479452
2076-12-31,-0.0320547945205479,-0.1959999999999999,Power,ssp585,Wind,Days above 40ºC % change,San_Gabriel,-0.0506849315068493
2077-12-31,-0.0320547945205479,-0.1997260273972602,Power,ssp585,Wind,Days above 40ºC % change,San_Gabriel,-0.0506849315068493
2078-12-31,-0.0326027397260274,-0.1984109589041095,Power,ssp585,Wind,Days above 40ºC % change,San_Gabriel,-0.0512328767123287
2079-12-31,-0.0304109589041095,-0.1850410958904109,Power,ssp585,Wind,Days above 40ºC % change,San_Gabriel,-0.0490410958904109
2080-12-31,-0.0183561643835616,-0.1543561643835616,Power,ssp585,Wind,Days above 40ºC % change,San_Gabriel,-0.0463013698630137
2081-12-31,-0.0254794520547945,-0.1745205479452054,Power,ssp585,Wind,Days above 40ºC % change,San_Gabriel,-0.0441095890410959
2082-12-31,-0.0243835616438356,-0.1995068493150684,Power,ssp585,Wind,Days above 40ºC % change,San_Gabriel,-0.0523287671232876
2083-12-31,-0.0156164383561643,-0.188876712328767,Power,ssp585,Wind,Days above 40ºC % change,San_Gabriel,-0.0528767123287671
2084-12-31,-0.0101369863013698,-0.1833972602739725,Power,ssp585,Wind,Days above 40ºC % change,San_Gabriel,-0.0567123287671233
2085-12-31,-0.0172602739726027,-0.1905205479452053,Power,ssp585,Wind,Days above 40ºC % change,San_Gabriel,-0.0545205479452054
2086-12-31,-0.0112328767123287,-0.1807671232876711,Power,ssp585,Wind,Days above 40ºC % change,San_Gabriel,-0.0578082191780822
2087-12-31,-0.0183561643835616,-0.1785753424657533,Power,ssp585,Wind,Days above 40ºC % change,San_Gabriel,-0.0556164383561643
2088-12-31,-0.0254794520547945,-0.2061917808219177,Power,ssp585,Wind,Days above 40ºC % change,San_Gabriel,-0.0627397260273972
2089-12-31,-0.0194520547945205,-0.2076164383561643,Power,ssp585,Wind,Days above 40ºC % change,San_Gabriel,-0.0660273972602739
2090-12-31,-0.0145205479452054,-0.2175890410958903,Power,ssp585,Wind,Days above 40ºC % change,San_Gabriel,-0.0704109589041095
2091-12-31,-0.0150684931506849,-0.2442191780821916,Power,ssp585,Wind,Days above 40ºC % change,San_Gabriel,-0.0802739726027397
2092-12-31,-0.0134246575342465,-0.2705205479452053,Power,ssp585,Wind,Days above 40ºC % change,San_Gabriel,-0.087945205479452
2093-12-31,-0.0063013698630137,-0.2540821917808218,Power,ssp585,Wind,Days above 40ºC % change,San_Gabriel,-0.0901369863013698
2094-12-31,-0.0145205479452054,-0.2883835616438355,Power,ssp585,Wind,Days above 40ºC % change,San_Gabriel,-0.0983561643835616
2095-12-31,-0.0221917808219178,-0.3444931506849314,Power,ssp585,Wind,Days above 40ºC % change,San_Gabriel,-0.1153424657534246
2096-12-31,-0.0334794520547945,-0.3576438356164383,Power,ssp585,Wind,Days above 40ºC % change,San_Gabriel,-0.1191780821917808
2097-12-31,-0.0438904109589041,-0.3941369863013698,Power,ssp585,Wind,Days above 40ºC % change,San_Gabriel,-0.1295890410958904
2098-12-31,,,Power,ssp585,Wind,Days above 40ºC % change,San_Gabriel,
2099-12-31,,,Power,ssp585,Wind,Days above 40ºC % change,San_Gabriel,
2020-12-31,,,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,
2021-12-31,,,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,
2022-12-31,0.0,0.0,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,0.0
2023-12-31,0.0,0.0,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,0.0
2024-12-31,0.0,0.0,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,0.0
2025-12-31,0.0,0.0,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,0.0
2026-12-31,0.0,0.0,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,0.0
2027-12-31,0.0,0.0,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,0.0
2028-12-31,0.0,0.0,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,0.0
2029-12-31,0.0,0.0,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,0.0
2030-12-31,0.0,0.0,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,0.0
2031-12-31,0.0,0.0,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,0.0
2032-12-31,0.0,0.0,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,0.0
2033-12-31,0.0,0.0,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,0.0
2034-12-31,0.0,0.0,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,0.0
2035-12-31,0.0,0.0,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,0.0
2036-12-31,0.0,0.0,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,0.0
2037-12-31,0.0,0.0,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,0.0
2038-12-31,0.0,0.0,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,0.0
2039-12-31,0.0,0.0,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,0.0
2040-12-31,0.0,0.0,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,0.0
2041-12-31,0.0,0.0,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,0.0
2042-12-31,0.0,0.0,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,0.0
2043-12-31,0.0,0.0,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,0.0
2044-12-31,0.0,0.0,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,0.0
2045-12-31,0.0,0.0,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,0.0
2046-12-31,0.0,0.0,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,0.0
2047-12-31,0.0,0.0,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,0.0
2048-12-31,0.0,0.0,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,0.0
2049-12-31,0.0,0.0,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,0.0
2050-12-31,0.0,0.0,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,0.0
2051-12-31,0.0,0.0,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,0.0
2052-12-31,0.0,0.0,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,0.0
2053-12-31,0.0,0.0,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,0.0
2054-12-31,0.0,0.0,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,0.0
2055-12-31,0.0,0.0,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,0.0
2056-12-31,0.0,0.0,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,0.0
2057-12-31,0.0,0.0,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,0.0
2058-12-31,0.0,0.0,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,0.0
2059-12-31,0.0,0.0,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,0.0
2060-12-31,0.0,0.0,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,0.0
2061-12-31,0.0,0.0,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,0.0
2062-12-31,0.0,0.0,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,0.0
2063-12-31,0.0,0.0,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,0.0
2064-12-31,0.0,0.0,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,0.0
2065-12-31,0.0,0.0,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,0.0
2066-12-31,0.0,0.0,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,0.0
2067-12-31,0.0,0.0,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,0.0
2068-12-31,0.0,0.0,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,0.0
2069-12-31,0.0,0.0,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,0.0
2070-12-31,0.0,0.0,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,0.0
2071-12-31,-0.0011643835616438,-0.0072191780821917,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,-0.0011643835616438
2072-12-31,-0.0011643835616438,-0.0072191780821917,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,-0.0011643835616438
2073-12-31,-0.0011643835616438,-0.0072191780821917,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,-0.0011643835616438
2074-12-31,-0.0011643835616438,-0.0072191780821917,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,-0.0011643835616438
2075-12-31,-0.0011643835616438,-0.0072191780821917,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,-0.0011643835616438
2076-12-31,0.0,0.0,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,0.0
2077-12-31,-0.0011643835616438,-0.0072191780821917,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,-0.0011643835616438
2078-12-31,-0.0011643835616438,-0.0072191780821917,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,-0.0011643835616438
2079-12-31,-0.0011643835616438,-0.0072191780821917,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,-0.0011643835616438
2080-12-31,-0.0011643835616438,-0.0072191780821917,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,-0.0011643835616438
2081-12-31,-0.0011643835616438,-0.0072191780821917,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,-0.0011643835616438
2082-12-31,0.0,0.0,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,0.0
2083-12-31,0.0,0.0,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,0.0
2084-12-31,0.0,0.0,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,0.0
2085-12-31,0.0,0.0,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,0.0
2086-12-31,0.0,0.0,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,0.0
2087-12-31,0.0,0.0,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,0.0
2088-12-31,0.0,0.0,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,0.0
2089-12-31,0.0,0.0,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,0.0
2090-12-31,0.0,0.0,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,0.0
2091-12-31,0.0,0.0,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,0.0
2092-12-31,0.0,0.0,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,0.0
2093-12-31,0.0,0.0,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,0.0
2094-12-31,0.0,0.0,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,0.0
2095-12-31,0.0,0.0,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,0.0
2096-12-31,0.0,0.0,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,0.0
2097-12-31,0.0,0.0,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,0.0
2098-12-31,,,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,
2099-12-31,,,Power,ssp245,Wind,Wind above 25 m/s % change,Fuente_la_Arena,
2020-12-31,,,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,
2021-12-31,,,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,
2022-12-31,-33.23805535780562,32.01487276591046,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,-0.6115912959475774
2023-12-31,-33.22578381698489,30.895078722382433,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,-1.1653525473012276
2024-12-31,-33.03404518746098,31.614230978115472,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,-0.7099071046727551
2025-12-31,-30.753937896859057,33.90059663602206,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,1.5733293695814985
2026-12-31,-28.45442781657498,35.054608670029324,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,3.300090426727172
2027-12-31,-29.324954502981,35.04758925292485,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,2.861317374971923
2028-12-31,-31.439050284957155,32.678153170444794,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,0.6195514427438202
2029-12-31,-31.07183518471897,31.991582979413575,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,0.459873897347301
2030-12-31,-33.54432072192386,29.48752779683278,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,-2.028396462545538
2031-12-31,-33.91355530683096,29.192058255414505,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,-2.360748525708226
2032-12-31,-32.21493518342007,29.100644434511352,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,-1.5571453744543573
2033-12-31,-31.14251959537866,29.02540580064423,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,-1.0585568973672117
2034-12-31,-30.095662346419513,29.21146128960281,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,-0.4421005284083481
2035-12-31,-28.424947421027493,29.70334197823793,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,0.6391972786052238
2036-12-31,-28.04742513763907,29.28555506827348,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,0.6190649653172122
2037-12-31,-29.2796767308567,28.606754634582888,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,-0.3364610481369008
2038-12-31,-29.119962151131276,30.25194865970557,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,0.565993254287151
2039-12-31,-30.77950974513488,29.784867906450145,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,-0.4973209193423631
2040-12-31,-31.033324192250372,29.84085934116762,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,-0.596232425541371
2041-12-31,-33.38453899076599,28.301365538101702,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,-2.541586726332138
2042-12-31,-33.44647117217386,28.68477302572451,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,-2.38084907322467
2043-12-31,-32.760052466562875,29.905240468371275,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,-1.4274059990958008
2044-12-31,-30.802701674401742,31.054032004814395,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,0.1256651652063274
2045-12-31,-31.31191950506181,31.158523361780905,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,-0.0766980716404538
2046-12-31,-32.95297307586244,29.402159183250088,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,-1.775406946306179
2047-12-31,-30.779486130121057,31.204544132682816,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,0.2125290012808804
2048-12-31,-29.99942745430971,31.386507284228113,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,0.6935399149591985
2049-12-31,-32.06368780592807,31.10946725617643,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,-0.4771102748758178
2050-12-31,-30.40810030643205,31.677487753779037,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,0.6346937236734931
2051-12-31,-27.55405760913114,33.32556467608978,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,2.885753533479324
2052-12-31,-28.507145047960655,32.51684606438768,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,2.0048505082135133
2053-12-31,-28.86445493987075,32.947441712413294,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,2.0414933862712736
2054-12-31,-29.071388742860787,31.44855383692733,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,1.1885825470332774
2055-12-31,-27.635137234032495,32.0278668432169,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,2.196364804592207
2056-12-31,-27.08592089758063,33.583411925247965,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,3.2487455138336774
2057-12-31,-27.224462920052588,34.38107418230465,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,3.5783056311260406
2058-12-31,-29.902883908898986,32.54495224712088,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,1.3210341691109595
2059-12-31,-30.916256070531944,32.26914526970629,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,0.676444599587183
2060-12-31,-33.20625685760209,29.991626779210108,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,-1.6073150391959836
2061-12-31,-33.92889419033178,28.51582677370899,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,-2.706533708311385
2062-12-31,-35.22214739953705,27.297841189886125,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,-3.962153104825455
2063-12-31,-33.4849667346312,27.526505070971684,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,-2.9792308318297502
2064-12-31,-30.228794914690127,29.242910432383567,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,-0.4929422411532716
2065-12-31,-29.47644584827236,31.71179415998416,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,1.117674155855911
2066-12-31,-30.610455809841255,32.058120265926604,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,0.723832228042685
2067-12-31,-29.19123286330688,32.49449155280021,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,1.651629344746678
2068-12-31,-31.108317810066524,30.38490769056139,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,-0.3617050597525559
2069-12-31,-30.137541913570796,30.329431148070537,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,0.0959446172498781
2070-12-31,-28.039458796153948,28.63166609336564,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,0.2961036486058546
2071-12-31,-27.44639475740717,28.656343557733795,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,0.6049744001633228
2072-12-31,-29.40002009397895,26.917625599356047,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,-1.2411972473114394
2073-12-31,-29.97954047099544,27.593594452570393,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,-1.1929730092125117
2074-12-31,-33.013624249965716,25.54982427715026,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,-3.731899986407717
2075-12-31,-34.75334547832171,26.01390298333404,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,-4.369721247493824
2076-12-31,-33.047808246896075,28.676501224293613,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,-2.185653511301219
2077-12-31,-31.13279305434141,30.17485289091785,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,-0.4789700817117634
2078-12-31,-29.224026080428487,29.76282139115304,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,0.2693976553622909
2079-12-31,-28.870631024498437,29.767802097899416,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,0.4485855367005039
2080-12-31,-30.70246724128652,28.515606639692106,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,-1.0934303007971962
2081-12-31,-33.6122667929163,25.249004538287195,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,-4.181631127314541
2082-12-31,-35.90155531894957,23.82532459778427,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,-6.038115360582634
2083-12-31,-35.866491386462556,25.323888504817543,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,-5.27130144082249
2084-12-31,-33.771151580668544,27.45144484859846,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,-3.1598533660350294
2085-12-31,-33.10367399076988,27.662441893218023,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,-2.7206160487759137
2086-12-31,-32.14244877581117,27.457430773020317,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,-2.342509001395412
2087-12-31,-29.778552401621017,29.009726338763585,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,-0.3844130314287032
2088-12-31,-28.34520640216348,28.87054640069643,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,0.2626699992664864
2089-12-31,-31.55383408981534,26.944348954344033,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,-2.3047425677356435
2090-12-31,-32.89352473332605,28.46131620548709,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,-2.216104263919474
2091-12-31,-33.10177004946248,28.71979200461977,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,-2.190989022421346
2092-12-31,-35.03681689945997,27.56474518545107,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,-3.7360358570044414
